Accident_Number,Event_Date,Location,Country,Latitude,Longitude,Airport_Code,Airport_Name,Injury_Severity,Aircraft_Damage,Registration_Number,Make,Model,Schedule,Air_Carrier,Total_Fatal_Injuries,Total_Serious_Injuries,Total_Uninjured,Weather_Condition,Broad_Phase_of_Flight
NYC03IA042,01/14/2003,"Jamaica, NY",United States,40.639722,-73.778889,JFK,"John F, Kennedy, Intl",Incident,,I-DUPA,McDonnell Douglas,MD-11,SCHD,,0,0,142,VMC,CRUISE
DCA10WA098,09/22/2010,"Kabul, Afghanistan",Afghanistan,34.5553494,69.207486,,Kabul,Incident,Minor,N279WA,McDonnell Douglas,MD-11,SCHD,,0,0,2,,
DCA10WA042,03/23/2010,,Hungary,47.162495,19.503304,,,Incident,,N612FE,McDonnell Douglas,MD-11,NSCH,,0,0,3,,
NYC05FA094,06/07/2005,"Louisville, KY",United States,38.174167,-85.735833,SDF,STANDIFORD FIELD,Non-Fatal,Substantial,N250UP,McDonnell Douglas,MD-11,NSCH,,0,0,4,VMC,LANDING
DCA00RA002,10/17/1999,"SUBIC BAY, Philippines",Philippines,14.7910576,120.2397336,,,Non-Fatal,Destroyed,N581FE,McDonnell Douglas,MD-11,NSCH,,0,0,0,UNK,
NYC01LA075B,02/03/2001,"Boston, MA",United States,42.3600825,-71.0588801,BOS,Logan International Airport,Non-Fatal,Minor,N802US,McDonnell Douglas,MD-80,SCHD,,0,0,135,VMC,TAXI
ENG13WA014,01/30/2013,"Copenhagen, Denmark, Denmark",Denmark,55.6760968,12.5683372,,,Incident,,,McDonnell Douglas,MD-80,SCHD,,0,0,,,
ENG10WA012,01/03/2010,"Turin Airport, Italy",Italy,45.1965359,7.647867,,,Incident,Minor,,McDonnell Douglas,MD-80,SCHD,,0,0,,,
ENG05RA020,05/12/2005,"Rome, Italy",Italy,41.9027835,12.4963655,,,Incident,,,McDonnell Douglas,MD-80,SCHD,,0,0,,,
IAD05WA036,02/02/2005,"Makassar, Indonesia",Indonesia,-5.066667,119.216667,,,Incident,Minor,,McDonnell Douglas,MD-80,SCHD,,0,0,153,IMC,
NYC05LA038,12/20/2004,"Providence, RI",United States,41.723889,-71.428334,PVD,Theodore Francis Green State,Non-Fatal,Substantial,N402A,McDonnell Douglas,MD-80,SCHD,,0,0,87,IMC,TAXI
IAD05RA020,11/30/2004,"Solo City, Indonesia",Indonesia,-7.5,110.75,,,Fatal(25),Substantial,,McDonnell Douglas,MD-80,SCHD,,25,59,,VMC,
DCA04WA077,08/24/2004,"Taipei, Taiwan",Taiwan,25.0329694,121.5654177,,,Incident,Minor,,McDonnell Douglas,MD-80,SCHD,,0,0,100,VMC,
ATL03LA014,11/06/2002,"Orlando, FL",United States,28.428889,-81.316111,MCO,Orlando International,Non-Fatal,,N479AA,McDonnell Douglas,MD-80,SCHD,,0,1,75,VMC,DESCENT
CHI02IA151,06/04/2002,"Wichita, KS",United States,38.139444,-97.370556,,,Incident,,N823NK,McDonnell Douglas,MD-80,SCHD,,0,0,111,VMC,CRUISE
ENG01RA003,06/25/2001,"Guadalajara, Mexico",Mexico,20.6596988,-103.3496092,,,Incident,,N491SH,McDonnell Douglas,MD-80,SCHD,,0,0,,,
DCA08RA015,11/30/2007,"Isparta, Turkey",Turkey,37.7626487,30.553705,,,Fatal(57),Destroyed,,McDonnell Douglas,MD-80,SCHD,,57,0,,,
DCA08WA003,10/11/2007,"Istanbul, Turkey",Turkey,41.0082376,28.9783589,,,Non-Fatal,Destroyed,,McDonnell Douglas,MD-80,NSCH,,0,0,163,,
OPS07IA003B,03/16/2007,"Las Vegas, NV",United States,36.08,-115.152222,LAS,McCarran International,Incident,,,McDonnell Douglas,MD-80,SCHD,,0,0,2,VMC,LANDING
SEA06LA033,12/26/2005,"Seattle, WA",United States,47.448889,-122.309444,SEA,Seattle-Tacoma Intern Arpt,Non-Fatal,Substantial,N979AS,McDonnell Douglas,MD-80,SCHD,,0,0,142,VMC,CLIMB
DCA04WA071,08/20/2004,"Koln-Bonn, Germany",Germany,50.73743,7.0982068,,,Incident,,,McDonnell Douglas,MD-80,SCHD,,0,0,174,,
DCA03WA055,07/17/2003,"Londonderry, United Kingdom",United Kingdom,54.9966124,-7.3085748,,,Incident,Minor,,McDonnell Douglas,MD-80,SCHD,,0,0,140,,
DCA01WA049,07/11/2001,"Rome, Italy",Italy,41.9027835,12.4963655,,,Incident,Minor,,McDonnell Douglas,MD-80,SCHD,,0,0,30,,
DCA01RA041,05/10/2001,"Liverpool, United Kingdom",United Kingdom,53.4083714,-2.9915726,,,Incident,Minor,,McDonnell Douglas,MD-80,SCHD,,0,0,,,
DCA02RA002A,10/08/2001,"Milan, Italy",Italy,45.4642035,9.189982,,,Fatal(118),Destroyed,,McDonnell Douglas,MD-80,SCHD,,118,0,,IMC,
DFW08IA073,02/18/2008,"Austin, TX",United States,30.19,-97.668611,AUS,Austin Bergstrom International,Incident,Minor,N935DL,McDonnell Douglas,MD-80,SCHD,,0,0,148,VMC,
DEN05LA077,05/13/2005,"Denver, CO",United States,39.7392358,-104.990251,DEN,Denver International,Non-Fatal,Substantial,N949DL,McDonnell Douglas,MD-80,SCHD,,0,0,98,VMC,TAKEOFF
DEN03FA070,04/22/2003,"Denver, CO",United States,39.858333,-104.666945,DEN,Denver International,Non-Fatal,Substantial,N974DL,McDonnell Douglas,MD-80,SCHD,,0,0,60,VMC,TAXI
LAX01IA118,03/15/2001,"Tucson, AZ",United States,32.116389,-110.940833,TUS,Tucson Intl.,Incident,Minor,N996DL,McDonnell Douglas,MD-80,SCHD,,0,0,101,VMC,TAKEOFF
DCA09WA038,03/09/2009,"Jakarta, Indonesia",Indonesia,-6.2087634,106.845599,,,Non-Fatal,Substantial,,McDonnell Douglas,MD-90,SCHD,,0,0,172,,
DEN07FA008,10/11/2006,"Denver, CO",United States,39.861667,-104.673056,DEN,Denver International Airport,Non-Fatal,Substantial,N906DA,McDonnell Douglas,MD-90,SCHD,,0,0,155,VMC,APPROACH
DEN06IA083,06/09/2006,"Denver, CO",United States,39.851667,-104.666667,DEN,Denver International,Incident,Minor,N907DA,McDonnell Douglas,MD-90,SCHD,,0,0,154,VMC,LANDING
DEN01IA036,12/30/2000,"Salt Lake City, UT",United States,40.7607793,-111.8910474,SLC,Salt Lake City International,Incident,Minor,N909DA,McDonnell Douglas,MD-90,SCHD,,0,0,80,IMC,APPROACH
DCA05RA036,02/10/2005,"Shanghai, China",China,31.230416,121.473701,,,Fatal(3),Destroyed,,McDonnell Douglas,MD-90,NSCH,,3,1,,,
DCA13WA002,10/13/2012,"Sao Paulo, Brazil",Brazil,-23.5505199,-46.6333094,,,Non-Fatal,Substantial,N988AR,McDonnell Douglas,MD-11,SCHD,,0,0,3,,LANDING
DCA10WA096,09/18/2010,"Paris, France",France,48.856614,2.3522219,LFPG,Paris-Charles De Gaulle Airpor,Incident,,N574FE,McDonnell Douglas,MD-11,NSCH,,0,0,3,,
DCA10RA079,07/27/2010,"Riyadh, Saudi Arabia",Saudi Arabia,24.7135517,46.6752957,,,Non-Fatal,Substantial,,McDonnell Douglas,MD-11,SCHD,,0,1,,,
DCA10RA013,11/28/2009,"Shanghai, China",China,31.230416,121.473701,ZSPD,Pudong Shanghai,Fatal(3),Destroyed,,McDonnell Douglas,MD-11,SCHD,,3,4,,,
DCA10WA004,10/20/2009,,Uruguay,-32.522778,-55.765835,MVD,Montevideo Inter. Airport,Non-Fatal,Substantial,N701GC,McDonnell Douglas,MD-11,NSCH,,0,0,5,,
DCA09WA059,06/09/2009,"Khartoum, Sudan",Sudan,15.589444,32.553056,HSSS,Khartoum International Airport,Non-Fatal,Substantial,,McDonnell Douglas,MD-11,NSCH,,0,0,4,VMC,
DCA09WA075,04/17/2009,"Batco, Chile",Chile,42.9076508,-94.0917592,SCEL,Arturo Merino Benitez Airport,Incident,,N384WA,McDonnell Douglas,MD-11,NSCH,,0,0,5,,
DCA09RA041,03/23/2009,"Narita, Japan",Japan,35.764722,140.386389,NRT,Narita International Airport,Fatal(2),Destroyed,N526FE,McDonnell Douglas,MD-11,NSCH,,2,0,,,
ENG07WA028,01/07/2007,"JFK, NY",United States,40.6413111,-73.7781391,JFK,John F. Kennedy International,Incident,Minor,,McDonnell Douglas,MD-11,SCHD,,0,0,253,,
ENG14WA008,03/09/2014,"Tenerife, Spain",Spain,28.2915637,-16.6291304,TFS,Tenerife Sur Airport,Incident,,,McDonnell Douglas,MD-11,SCHD,,0,0,3,,
DCA14WA033,11/24/2013,"Sao Paulo, Brazil",Brazil,-22.758056,-47.057222,,,Unavailable,Substantial,,McDonnell Douglas,MD-11,,,0,0,,,
DCA11WA086,06/11/2011,"Mumbai, India",India,19.0759837,72.8776559,,,Incident,Minor,,McDonnell Douglas,MD-11,SCHD,,0,0,3,,LANDING
DCA16WA076,01/28/2016,"Mashad, Iran",Iran,36.2604623,59.6167549,OIMM,Mashad International Airport,Non-Fatal,Substantial,,McDonnell Douglas,MD-80,,,0,0,142,,
DCA12WA028,01/24/2012,"Kabul, Afghanistan",Afghanistan,34.5553494,69.207486,,Kabul,Unavailable,Substantial,,McDonnell Douglas,MD-80,NSCH,,0,0,,,LANDING
OPS09IA006A,06/01/2009,"Chicago, IL",United States,41.983889,-87.663611,ORD,Chicago O'Hare International,Incident,,,McDonnell Douglas,MD-80,SCHD,,0,0,324,VMC,APPROACH
DCA15WA009,10/11/2014,"Maiquetia, Vargas, Venezuela",Venezuela,10.5971386,-66.9782102,,,Incident,Minor,,McDonnell Douglas,MD-80,,,0,0,146,,
DCA14RA129,07/24/2014,"Gossi, Mali",Mali,15.196666,-1.057778,,,Unavailable,Destroyed,,McDonnell Douglas,MD-80,,,0,0,,,CRUISE
DCA14WA123,06/16/2014,"Kinmen, China",China,24.4943486,118.4163103,,,Incident,,,McDonnell Douglas,MD-80,,,0,0,104,,
DCA12WA063,02/05/2012,"Copenhagen, Denmark",Denmark,55.6760968,12.5683372,,,Incident,Minor,,McDonnell Douglas,MD-80,,,0,0,,,TAKEOFF
DCA11WA034,03/04/2011,"Bridgetown, Barbados",Barbados,13.1059816,-59.6131741,BGI,Grantley Adams Airport,Non-Fatal,Minor,,McDonnell Douglas,MD-80,,,0,0,2,,
DCA09WA044,03/25/2009,"Trelew, Argentina",Argentina,-43.2493016,-65.3076351,,,Incident,,,McDonnell Douglas,MD-80,SCHD,,0,0,71,,
ENG10RA047,08/15/2010,"Sendai, Japan",Japan,38.268195,140.869418,SDJ,Sendai,Incident,Minor,,McDonnell Douglas,MD-90,SCHD,,0,0,106,,
DCA09WA049,05/08/2009,"Riyadh, Saudi Arabia",Saudi Arabia,24.7135517,46.6752957,,,Non-Fatal,Substantial,,McDonnell Douglas,MD-90,NSCH,,0,0,8,,
DCA09WA035,02/23/2009,"Batam, Indonesia",Indonesia,1.1300779,104.0529207,,,Non-Fatal,Minor,,McDonnell Douglas,MD-90,SCHD,,0,0,162,,
DCA13CA106,06/13/2013,"Nashville, TN",United States,36.121389,-86.673611,KBNA,Nashville International,Non-Fatal,Substantial,N995DL,McDonnell Douglas,MD-80,SCHD,DELTA AIR LINES INC,0,0,156,VMC,TAXI
ERA12CA038,10/07/2011,"Atlanta, GA",United States,33.635277,-84.420278,ATL,Hartsfield-Jackson Atlanta Int,Non-Fatal,Substantial,N922DL,McDonnell Douglas,MD-80,SCHD,DELTA AIR LINES INC (DBA: Delta Airlines),0,0,81,VMC,TAXI
ENG10IA041,07/17/2010,"Atlanta, GA",United States,33.7489954,-84.3879824,ATL,Hartsfield-Jackson Atlanta Int,Incident,Minor,N990DL,McDonnell Douglas,MD-80,SCHD,DELTA AIRLINES INC,0,0,111,,CLIMB
DCA14CA051,01/31/2014,"Atlanta, GA",United States,33.636944,-84.428056,ATL,HARTSFIELD - ATLANTA INTL,Non-Fatal,Substantial,N921DL,McDonnell Douglas,MD-80,SCHD,"Delta Airlines, Inc.",0,0,144,VMC,STANDING
ENG09IA004,03/26/2009,"Bogota, Colombia",Colombia,4.7109886,-74.072092,,,Incident,Minor,N526MD,McDonnell Douglas,DC-10,SCHD,,0,0,4,,TAKEOFF
DCA16CA030,12/10/2015,"Great Falls, MT",United States,47.493611,-111.281389,,N/A,Non-Fatal,,N3014R,Airbus,A320,SCHD,AMERICAN AIRLINES INC,0,1,5,IMC,DESCENT
DCA14CA083,03/17/2014,"Seattle, PO",United States,47.5642521,-122.3865842,,N/A,Non-Fatal,,N803NW,Airbus,A330,SCHD,Delta Air Lines,0,1,264,VMC,
DCA13CA091,05/09/2013,"Dallas, TX",United States,32.896666,-97.036944,DFW,Dallas-Fort Worth,Non-Fatal,,N327NW,Airbus,A320,SCHD,Delta Air Lines (DBA: Delta Air Lines),0,1,119,VMC,OTHER
ERA11LA266,04/25/2011,"New York, NY",United States,40.639722,-73.778889,JFK,John F. Kennedy International,Non-Fatal,,N807NW,Airbus,A330,SCHD,"DELTA AIRLINES, INC (DBA: Delta Airlines)",0,1,275,VMC,TAXI
CEN10IA053,11/14/2009,"Kansas City, MO",United States,39.297777,-94.713889,MCI,Kansas City International,Incident,Minor,N924FR,Airbus,A320,SCHD,Frontier Airlines,0,0,130,VMC,CLIMB
CEN15IA225,05/04/2015,"New Orleans, LA",United States,29.993333,-90.259167,,N/A,Incident,Minor,N941FR,Airbus,A320,SCHD,FRONTIER AIRLINES INC,0,0,136,VMC,
DCA12FA069,05/10/2012,"Fort Lauderdale, FL",United States,26.372778,-81.262778,FLL,Fort Lauderdale,Non-Fatal,,N951FR,Airbus,A320,SCHD,FRONTIER AIRLINES INC,0,1,4,VMC,DESCENT
ENG14IA028,09/18/2014,"Long Beach, CA",United States,33.818334,-118.144722,LGB,LONG BEACH /DAUGHERTY FIELD/,Incident,Minor,N656JB,Airbus,A320,SCHD,jetBlue Airways,0,0,147,VMC,TAKEOFF
ERA11CA152,02/19/2011,"North Fayston, VT",United States,44.225834,-72.857778,BTV,Burlington International,Non-Fatal,,N706JB,Airbus,A320,SCHD,JETBLUE AIRWAYS CORP,0,1,3,VMC,APPROACH
WPR10IA430,08/26/2010,"Sacramento, CA",United States,38.695555,-121.590833,SMF,Sacramento International,Incident,Minor,N590JB,Airbus,A320,SCHD,JETBLUE AIRWAYS CORP,0,0,84,VMC,APPROACH
ERA09LA396,07/10/2009,"Fort Myers, FL",United States,26.536111,-81.755278,RSW,Southwest Florida Internationa,Non-Fatal,,N606JB,Airbus,A320,SCHD,JETBLUE AIRWAYS CORP,0,2,149,VMC,APPROACH
DCA12IA096,06/17/2012,"Las Vegas, NV",United States,36.08,-115.152222,LAS,Las Vegas McCarran Internation,Incident,,N552JB,Airbus,A320,SCHD,JETBLUE AIRWAYS CORPORATION (DBA: JetBlue Airways),0,0,154,VMC,TAKEOFF
ENG10IA026,04/05/2010,"Newark, NJ",United States,40.735657,-74.1723667,EWR,Newark International Airport,Incident,Minor,N535JB,Airbus,A320,SCHD,"JetBlue Airways, Inc. (DBA: JetBlue)",0,0,140,,TAKEOFF
DCA12CA122A,08/10/2012,"Dulles, VA",United States,38.9475,-77.45,IAD,Washington Dulles Internationa,Non-Fatal,Minor,D-AIKE,Airbus,A330,SCHD,Lufthansa,0,0,270,VMC,TAXI
DCA10IA001,10/21/2009,"Minneapolis, MN",United States,44.977753,-93.2650108,MSP,Minneapolis-St Paul Internatio,Incident,,N374NW,Airbus,A320,SCHD,NORTHWEST AIRLINES INC,0,0,152,,CRUISE
DCA09FA047,05/04/2009,"Denver, CO",United States,39.7392358,-104.990251,KDEN,Denver International,Non-Fatal,Substantial,N311US,Airbus,A320,SCHD,NORTHWEST AIRLINES INC,0,0,150,VMC,LANDING
DCA09IA064,06/23/2009,"Kagoshima, Japan",Japan,31.5968539,130.5571392,,Kagoshima,Incident,,N805NW,Airbus,A330,SCHD,NORTHWEST AIRLINES INC,0,0,217,IMC,
ENG14IA001,10/15/2013,"Greenville, TX",United States,33.201111,-96.201111,DFW,DALLAS/FORT WORTH INTL,Incident,Minor,N516NK,Airbus,A320,SCHD,Spirit Airlines (DBA: Spirit Airlines),0,0,150,UNK,CLIMB
DCA05MA099,09/18/2005,"Fort Lauderdale, FL",United States,26.1224386,-80.1373174,FLL,Hollywood Intl Airport,Non-Fatal,Substantial,N583NK,Airbus,A320,SCHD,SPIRIT AIRLINES INC,0,0,197,VMC,LANDING
DCA09IA055,05/21/2009,"Los Cayes, Haiti",Haiti,18.2042851,-73.7536695,,Los Cayes,Incident,,PT-MVB,Airbus,A330,SCHD,TAM,0,0,176,VMC,
DCA09FA004,10/20/2008,"Phoenix, AZ",United States,33.435277,-112.01,PHX,Sky Harbor International,Non-Fatal,Substantial,N448UA,Airbus,A320,SCHD,United Airlines,0,0,162,VMC,LANDING
CHI07FA020A,11/07/2006,"Chicago, IL",United States,41.978611,-87.904722,ORD,O'Hare International,Non-Fatal,Minor,N428UA,Airbus,A320,SCHD,UNITED AIRLINES INC (DBA: United Airlines),0,0,216,IMC,TAXI
DCA11FA053,05/09/2011,"Chillicothe, MO",United States,39.876667,-93.640555,,,Non-Fatal,,N801UA,Airbus,A320,SCHD,"United Airlines, Inc.",0,1,124,VMC,
DCA13MA133,08/14/2013,"Birmingham, AL",United States,33.563889,-86.802222,BHM,Birmingham-Shuttlesworth Inter,Fatal(2),Destroyed,N155UP,Airbus,A300,NSCH,UNITED PARCEL SERVICE CO (DBA: UNITED PARCEL SERVICE CO),2,0,,UNK,APPROACH
DCA08CA041B,02/17/2008,"Washington, DC",United States,38.858333,-77.041666,KDCA,Washington Reagan,Non-Fatal,Substantial,N752US,Airbus,A320,SCHD,US AIRWAYS INC,0,0,132,VMC,STANDING
DCA09MA026,01/15/2009,"Weehawken, NJ",United States,40.771945,-72.868334,LGA,New York La Guardia,Non-Fatal,Substantial,N106US,Airbus,A320,SCHD,US AIRWAYS INC,0,5,150,,TAKEOFF
DCA14MA081,03/13/2014,"Philadelphia, PA",United States,39.860556,-75.273889,KPHL,Philadelphia International,Non-Fatal,Substantial,N113UW,Airbus,A320,SCHD,US AIRWAYS INC,0,0,154,VMC,TAKEOFF
ERA10LA299B,06/05/2010,"Charlotte, NC",United States,35.213611,-80.948889,CLT,Charlotte/Douglas Internationa,Non-Fatal,Substantial,N508AY,Airbus,A320,SCHD,US AIRWAYS INC,0,0,454,VMC,STANDING
DCA09RA013,11/27/2008,"Perpignan, France",France,42.666667,3.1,,,Fatal(7),Destroyed,,Airbus,A320,NSCH,,7,0,0,,
OPS11IA101B,11/11/2010,"66 NM East of Hobe Sound, FL",United States,27.059498,-80.1364323,,,Incident,,,Airbus,A320,SCHD,,0,0,,VMC,
DCA15WA021,10/04/2014,"Karachi, Pakistan",Pakistan,24.8607343,67.0011364,,,Incident,Minor,,Airbus,A330,,,0,0,,,TAXI
DCA06WA036,05/01/2006,"Toronto, Canada",Canada,43.653226,-79.3831843,,,Incident,Minor,N372PC,Airbus,A300,SCHD,,0,0,2,VMC,
OPS07IA006B,07/11/2007,"Fort Lauderdale, FL",United States,26.0725,-80.1525,FLL,Fort Lauderdale International,Incident,,,Airbus,A320,SCHD,,0,0,307,VMC,TAXI
NYC07IA063,02/10/2007,"New York, NY",United States,40.643889,-73.786945,JFK,JOHN F KENNEDY INTL,Incident,,N648JB,Airbus,A320,SCHD,,0,0,136,VMC,CLIMB
DCA14WA103,06/01/2014,"Mexico City, Mexico",Mexico,19.4326077,-99.133208,,,Incident,,N137UP,Airbus,A300,,,0,0,,,
DCA11WA016,01/10/2011,"East Midlands, United Kingdom",United Kingdom,,,EGNX,East Midlands Airport,Incident,Minor,,Airbus,A300,SCHD,,0,0,,,
ENG10RA031,05/26/2010,"Istanbul, Turkey",Turkey,41.0082376,28.9783589,IST,Ataturk International Airport,Incident,Minor,,Airbus,A300,SCHD,,0,0,,,
ENG10RA023,04/10/2010,"Muharraq, Bahrain",Bahrain,26.2534919,50.6082558,BAH,Bahrain International Airport,Incident,Minor,,Airbus,A300,,,0,0,,,
ENG10WA019,02/09/2010,"Cologne-Bonn Airport, Germany",Germany,50.8666228,7.1412431,MNB,Cologne-Bonn Airport,Incident,Minor,,Airbus,A300,SCHD,,0,0,,,
ENG07WA019,02/10/2007,"Shanghai, China",China,31.230416,121.473701,PVG,Shanghai International Airport,Incident,,,Airbus,A300,NSCH,,0,0,2,,
ENG10WA011,01/16/2010,"Stockholm, Sweden",Sweden,59.3293235,18.0685808,ARN,Stockhom-Arlanda Airport,Incident,Minor,,Airbus,A300,SCHD,,0,0,,,
DCA10RA053,04/13/2010,"Monterrey, Mexico",Mexico,25.6866142,-100.3161126,MMMY,Monterrey,Fatal(6),Destroyed,,Airbus,A300,SCHD,,6,0,,IMC,
DCA09WA063,06/29/2009,"Moroni, Comoros",Comoros,-11.536389,43.271389,FMCH,Prince Said Ibrahim Intl.,Fatal(152),Destroyed,,Airbus,A310,SCHD,,152,1,,,
DCA05RA041,03/06/2005,"Veradero, Cuba",Cuba,23.179858,-81.1885293,,,Unavailable,Substantial,,Airbus,A310,SCHD,,0,0,0,VMC,
ENG13WA038,11/18/2012,"Karachi, Pakistan",Pakistan,24.8607343,67.0011364,,Jinnah International Airport,Incident,,,Airbus,A310,SCHD,,0,0,,,
DCA00WA068,07/12/2000,"VIENNA, Austria",Austria,48.2081743,16.3738189,VIE,Vienna-Schwechat,Non-Fatal,Destroyed,,Airbus,A310,NSCH,,0,0,124,VMC,
ENG13WA029,05/24/2013,"London, United Kingdom",United Kingdom,51.5073509,-0.1277583,EGLL,London Heathrow,Incident,Minor,,Airbus,A320,SCHD,,0,0,,,
ENG12WA036,08/03/2012,"Rome, Italy",Italy,41.9027835,12.4963655,LIRF,"Rome, Italy",Incident,Minor,,Airbus,A320,SCHD,,0,0,100,,
DCA12WA105A,07/05/2012,"Okinawa, Japan",Japan,26.1201911,127.7025012,,,Incident,,,Airbus,A320,,,0,0,27,,
WPR11RA480,09/22/2011,"Hassi Messaoud, Algeria",Algeria,30.9859091,5.7493813,,,Incident,,,Airbus,A320,SCHD,,0,0,,VMC,
ENG09WA022,09/17/2009,"Copenhagen, Denmark, Denmark",Denmark,55.6760968,12.5683372,CPH,Copenhagen,Incident,,,Airbus,A320,SCHD,,0,0,,,
LAX06RA107,01/29/2006,"Las Vegas, NV",United States,36.08,-115.152222,,,Incident,Minor,,Airbus,A320,SCHD,,0,0,89,VMC,
ENG15WA008,10/17/2014,"Zurich, Switzerland",Switzerland,47.3768866,8.541694,LSZH,Zí_rich Airport,Incident,,,Airbus,A320,SCHD,,0,0,,,TAKEOFF
DEN06LA095,07/07/2006,"Masonville, CO",United States,39.85,-104.677223,,,Non-Fatal,,N839UA,Airbus,A320,SCHD,,0,1,110,VMC,DESCENT
DCA16RA156,05/19/2016,"Cairo, FN",United States,40.3519854,-94.8825243,,,Fatal(66),Destroyed,,Airbus,A320,,,66,0,,,
ENG16WA013,03/27/2016,"Rome, Italy",Italy,41.9027835,12.4963655,,,Incident,,,Airbus,A320,,,0,0,99,,TAKEOFF
ENG16RA011,03/13/2016,"Mexico City, Mexico",Mexico,19.4326077,-99.133208,,,Incident,,,Airbus,A320,SCHD,,0,0,,,APPROACH
ENG16RA024,01/25/2016,"Suvarnabhumi Airport, Thailand",Thailand,13.6899991,100.7501124,,,Incident,,,Airbus,A320,,,0,0,,,CRUISE
DCA15WA203,09/12/2015,"Perth, Australia",Australia,-31.9523123,115.861309,,,Incident,,,Airbus,A320,,,0,0,,,
ENG15WA034,02/15/2015,"Tehran, Iran",Iran,35.6891975,51.3889736,,,Incident,,,Airbus,A320,,,0,0,,,TAKEOFF
DCA14WA082A,03/05/2014,"Buenos Aires, Argentina",Argentina,-34.6036844,-58.3815591,,,Non-Fatal,,,Airbus,A320,,,0,0,359,,TAXI
DCA12WA105B,07/05/2012,"Okinawa, Japan",Japan,26.1201911,127.7025012,,,Incident,,,Airbus,A320,,,0,0,27,,
ENG12WA029,06/20/2012,"Auckland, New Zealand, New Zealand",New Zealand,-36.8508827,174.7644881,NZAA,Auckland International,Incident,,,Airbus,A320,,,0,0,,,
DCA11WA099,09/19/2011,"Cusco, Peru",Peru,-13.535833,-71.938889,SPZO,Alejandro Velasco Astete IAP,Incident,,N493TA,Airbus,A320,SCHD,,0,0,,,
ENG11WA046,08/18/2011,"Stockholm-Skavsta Airport, Sweden",Sweden,58.7890201,16.9153649,,,Incident,,,Airbus,A320,,,0,0,,,
ENG11WA017,12/29/2010,"Changchun, China, China",China,43.817071,125.323544,CGQ,Changchun,Incident,,,Airbus,A320,SCHD,,0,0,,,
OPS10IA002,11/05/2009,"Cortez, CO",United States,37.3488827,-108.5859265,,N/A,Incident,,,Airbus,A320,SCHD,,0,0,,,CRUISE
ENG09WA015,08/05/2009,"Paris ORLY, France",France,48.7262321,2.3652422,LFPO,Paris Orly,Incident,Minor,,Airbus,A320,SCHD,,0,0,,,
OPS09IA008,06/18/2009,"Boston, MA",United States,42.357778,-71.006389,,,Incident,,,Airbus,A320,SCHD,,0,0,89,,TAKEOFF
ENG06WA030,08/02/2006,"Shenzhen, China, China",China,22.543096,114.057865,SZX,Shenzhen Baoan Airport,Incident,,,Airbus,A320,SCHD,,0,0,,,
ENG07WA003,05/03/2006,"Sochi, Russia",Russia,43.6028079,39.7341543,URSS,"Sochi, Russia",Fatal(113),Destroyed,,Airbus,A320,SCHD,,113,0,,IMC,
ENG15WA026,03/29/2015,"Halifax, Canada",Canada,44.6487635,-63.5752387,CYHZ,Halifax Stanfield Internationa,Non-Fatal,Substantial,,Airbus,A320,SCHD,,0,0,110,UNK,APPROACH
DCA15WA170,08/02/2015,"Padang, Indonesia",Indonesia,-0.9470832,100.417181,,,Incident,,NPK-GQG,Airbus,A320,,,0,0,184,,TAXI
DCA15WA046,12/28/2014,"Pangkalan Bun, Indonesia",Indonesia,-2.688962,111.622398,,,Fatal(162),Destroyed,,Airbus,A320,,,162,0,,,
ENG14WA026,08/21/2014,"Cochin, India, India",India,9.9312328,76.2673041,,,Incident,,,Airbus,A320,SCHD,,0,0,182,,
LAX04WA114,01/22/2004,"Paris, France",France,50,5,,,Non-Fatal,Substantial,,Airbus,A320,SCHD,,0,0,141,VMC,
DFW05IA200A,08/03/2005,"Denver, CO",United States,39.861667,-104.673056,DEN,Denver International Airport,Incident,Minor,N496UA,Airbus,A320,SCHD,,0,0,324,VMC,TAXI
ENG12WA038,05/27/2012,"CAM RANH, Vietnam, Vietnam",Vietnam,11.9662117,109.1915578,CXR,CAM RANH Airport Vietnam,Incident,Minor,,Airbus,A320,SCHD,,0,0,91,,
DCA10WA081,07/28/2010,"Islamabad, Pakistan",Pakistan,33.6844202,73.0478848,OPRN,Benazir Bhutto International,Fatal(157),Destroyed,,Airbus,A320,SCHD,,157,0,,,
DCA15WA122A,04/28/2015,"Barcelona, Spain",Spain,41.3850639,2.1734035,,,Incident,,,Airbus,A320,,,0,0,,,TAXI
ENG08WA048,03/30/2008,"Lahore, Pakistan",Pakistan,31.5203696,74.3587473,LHE,Allama Iqbal International,Incident,Minor,,Airbus,A320,SCHD,,0,0,,,
ENG13RA009,12/20/2012,"Phuket, Thailand",Thailand,7.8804479,98.3922504,HKT,"Phuket, Thailand",Incident,Minor,,Airbus,A330,SCHD,,0,0,257,,
ENG13RA002,10/10/2012,"Paris, France, France",France,48.856614,2.3522219,CDG,Charles De Gaulle,Incident,,,Airbus,A330,SCHD,,0,0,,,
ENG11WA029,05/26/2011,"Seoul, Korea, Korea, Republic Of","Korea, Republic Of",37.566535,126.9779692,,,Incident,,,Airbus,A330,SCHD,,0,0,,,
ENG10WA034,06/15/2010,"Boston, MA",United States,42.3600825,-71.0588801,BOS,Boston Logan,Incident,,,Airbus,A330,SCHD,,0,0,,,
